Datetime,Wind Speed (m/s),Wind Direction (deg),LV ActivePower (kW),Theoretical_Power_Curve (KWh),Rotor Speed (rpm),Pitch Angle (deg)
2018-01-03 06:30:00,10.3087,10.33,1094.1077,3125.1293,14.6139,2.2936
2018-01-03 06:40:00,8.0166,11.06,335.7873,1469.6669,11.1918,1.2808
2018-01-03 06:50:00,5.9721,8.77,92.5482,607.613,8.8897,0.8079
2018-01-03 07:00:00,7.4678,7.92,235.8238,1188.0504,10.3238,1.6446
2018-01-03 07:10:00,12.7123,4.14,2005.5571,5860.3549,16.2811,1.4219
2018-01-03 07:20:00,1.583,2.27,0.0,11.3165,0.5707,0.4028
2018-01-03 07:30:00,4.1897,0.8,18.182,209.8007,6.1689,1.0639
2018-01-03 07:40:00,2.7043,355.3,7.7372,56.4195,0.1878,0.8074
2018-01-03 07:50:00,2.5555,358.43,28.1706,47.61,0.0,0.7532
2018-01-03 08:00:00,14.9822,356.9,1980.6078,9593.5019,16.9026,7.84
2018-01-03 08:10:00,12.1337,354.67,2034.4758,5095.986,16.4219,0.032
2018-01-03 08:20:00,9.0804,353.29,626.5447,2135.8149,12.645,2.3226
2018-01-03 08:30:00,3.9496,354.77,14.1856,175.7574,5.2583,0.6361
2018-01-03 08:40:00,9.294,350.62,723.2735,2290.1043,13.0901,1.5347
2018-01-03 08:50:00,9.0718,351.59,611.0079,2129.7716,12.9776,2.1368
2018-01-03 09:00:00,5.3234,351.77,63.1156,430.3579,7.1385,1.251
2018-01-03 09:10:00,8.7596,353.78,473.0641,1917.336,12.4809,1.2406
2018-01-03 09:20:00,8.3227,358.25,367.4805,1644.5171,11.7117,1.9267
2018-01-03 09:30:00,11.0942,1.99,1436.1139,3895.2925,15.737,2.304
2018-01-03 09:40:00,11.3612,358.02,1610.7878,4183.3793,15.833,2.2822
2018-01-03 09:50:00,2.8025,355.61,9.386,62.7878,0.2112,0.4179
2018-01-03 10:00:00,8.1456,358.72,388.6303,1541.7743,11.1951,2.0219
2018-01-03 10:10:00,11.3991,359.31,1614.2177,4225.3024,15.454,2.7548
2018-01-03 10:20:00,9.7647,2.03,878.6342,2656.0266,13.2344,2.1474
2018-01-03 10:30:00,15.5305,1.71,1949.9626,10685.762,16.6492,8.4518
2018-01-03 10:40:00,,356.13,,4772.5733,,
2018-01-03 10:50:00,5.2402,355.0,0.0,410.4805,7.8014,0.8002
2018-01-03 11:00:00,3.532,357.64,1.7346,125.6969,4.92,0.9953
2018-01-03 11:10:00,11.7417,1.21,1836.2528,4617.8713,16.7141,2.2513
2018-01-03 11:20:00,2.2399,2.24,26.7871,32.0577,0.2361,0.6342
2018-01-03 11:30:00,10.9464,359.62,1352.1576,3741.6328,15.3268,2.0109
2018-01-03 11:40:00,18.5639,1.03,1984.4003,18249.8776,17.861,16.83
2018-01-03 11:50:00,10.8066,3.67,1291.3954,3600.1484,16.0076,1.8152
2018-01-03 12:00:00,8.4189,5.88,439.8659,1702.2085,12.204,1.6173
2018-01-03 12:10:00,11.7908,6.6,1872.819,4676.0958,16.2356,2.2871
2018-01-03 12:20:00,9.3095,3.69,689.199,2301.6195,13.4632,2.0676
2018-01-03 12:30:00,10.4405,6.73,1113.4432,3246.488,14.0921,2.1962
2018-01-03 12:40:00,18.6842,3.42,2015.6979,18606.8732,17.219,17.155
2018-01-03 12:50:00,8.3925,2.52,407.1874,1686.2916,10.9827,2.0677
2018-01-03 13:00:00,19.8072,5.09,1959.7012,22167.5559,16.7043,19.3079
2018-01-03 13:10:00,17.1201,9.07,1989.5645,14314.2427,17.1627,12.8133
2018-01-03 13:20:00,5.7997,7.26,103.0704,556.5112,8.2352,1.1576
2018-01-03 13:30:00,3.5034,5.63,0.0,122.6659,4.4612,0.5384
2018-01-03 13:40:00,4.1839,4.49,12.7528,208.9247,5.9085,0.3746
2018-01-03 13:50:00,1.8853,4.51,0.0,19.1151,0.1157,0.3711
2018-01-03 14:00:00,4.0189,2.35,8.2454,185.1712,5.6879,1.0659
2018-01-03 14:10:00,12.2356,0.63,1989.6321,5225.4883,16.6778,0.6468
2018-01-03 14:20:00,3.5143,357.42,0.0,123.8156,5.1766,0.8042
2018-01-03 14:30:00,7.4365,353.51,277.2999,1173.1623,10.7546,1.9176
2018-01-03 14:40:00,15.2443,352.73,2030.9389,10105.9248,16.7537,7.8489
2018-01-03 14:50:00,2.0903,351.75,11.6675,26.0525,0.4559,0.1796
2018-01-03 15:00:00,14.3475,351.23,2020.392,8425.1158,16.7531,5.74
2018-01-03 15:10:00,6.8489,349.39,208.2979,916.4533,9.4415,1.6932
2018-01-03 15:20:00,4.4108,345.15,0.0,244.7924,6.5822,1.1509
2018-01-03 15:30:00,12.2657,343.0,2022.6944,5264.1455,17.1961,0.7437
2018-01-03 15:40:00,11.2752,340.83,1543.1202,4089.0784,15.5993,2.6838
2018-01-03 15:50:00,15.8576,336.4,1973.3854,11375.3881,16.5704,9.366
2018-01-03 16:00:00,12.6296,337.8,2022.3903,5746.7304,17.3293,1.4472
2018-01-03 16:10:00,13.8494,335.39,2050.0,7577.8633,16.7692,4.7326
2018-01-03 16:20:00,6.7187,334.84,134.9095,865.1862,9.4072,1.2825
2018-01-03 16:30:00,5.2841,332.5,48.8301,420.8907,7.3221,1.3111
2018-01-03 16:40:00,12.8877,330.67,2020.1794,6106.3633,17.1965,2.7378
2018-01-03 16:50:00,13.9158,329.38,2017.0746,7687.3995,17.4433,4.762
2018-01-03 17:00:00,21.8243,327.59,2028.1945,29653.184,16.821,24.6837
2018-01-03 17:10:00,8.1414,326.79,388.4441,1539.3884,12.1233,1.9066
2018-01-03 17:20:00,7.6595,327.38,238.5423,1281.8998,10.557,1.7614
2018-01-03 17:30:00,13.0325,330.04,1996.6649,6314.414,16.7152,3.1124
2018-01-03 17:40:00,7.2856,326.97,240.6366,1103.1691,10.4017,1.5821
2018-01-03 17:50:00,16.9486,321.06,1972.8679,13888.4445,16.5549,12.3876
2018-01-03 18:00:00,14.3377,323.74,2037.2501,8408.0295,16.9981,5.5531
2018-01-03 18:10:00,8.125,323.86,394.6258,1530.1029,11.2194,1.7301
2018-01-03 18:20:00,12.2782,324.62,1963.5006,5280.2331,16.3368,0.42
2018-01-03 18:30:00,12.3376,322.65,2026.8284,5357.3094,16.2772,0.5565
2018-01-03 18:40:00,3.8577,328.41,20.168,163.7725,5.3037,0.8957
2018-01-03 18:50:00,15.5241,328.98,1971.8008,10672.578,16.9253,8.711
2018-01-03 19:00:00,8.7781,327.8,520.5039,1929.5582,11.881,1.0295
2018-01-03 19:10:00,13.2859,324.05,1999.7791,6689.9947,16.8536,3.9112
2018-01-03 19:20:00,6.6791,327.87,140.677,849.9802,9.4052,0.8998
2018-01-03 19:30:00,14.915,323.83,2006.3134,9464.9341,16.7497,7.211
2018-01-03 19:40:00,7.4671,330.07,249.0428,1187.6829,10.176,1.1372
2018-01-03 19:50:00,1.3202,332.74,11.4706,6.5637,0.0721,0.1875
2018-01-03 20:00:00,14.8324,331.0,1985.6646,9308.6446,16.7573,6.9491
2018-01-03 20:10:00,3.4571,332.26,21.7438,117.866,5.1345,0.4895
2018-01-03 20:20:00,6.5054,329.31,105.6521,785.3832,8.7198,1.2721
2018-01-03 20:30:00,16.5408,332.41,2012.0797,12909.7365,16.8342,11.0332
2018-01-03 20:40:00,16.5683,329.84,1987.9336,12974.2591,16.4184,11.5817
2018-01-03 20:50:00,9.3382,325.94,693.2281,2322.9426,13.0023,1.9982
2018-01-03 21:00:00,9.821,322.25,873.6128,2702.224,13.4209,1.984
2018-01-03 21:10:00,7.7593,323.46,312.2233,1332.6473,10.5878,1.7141
2018-01-03 21:20:00,6.0727,323.76,63.6141,638.8412,8.5006,1.5247
2018-01-03 21:30:00,6.4666,324.11,62.5919,771.4126,8.8836,0.8714
2018-01-03 21:40:00,10.3284,322.22,1088.1715,3143.0103,14.8997,2.5481
2018-01-03 21:50:00,11.4325,321.36,1625.9393,4262.6505,16.3593,2.7882
2018-01-03 22:00:00,11.8477,321.96,1907.7995,4744.1546,16.8283,2.6272
2018-01-03 22:10:00,11.8155,325.93,1895.8416,4705.5655,16.7772,2.2652
2018-01-03 22:20:00,3.3225,324.93,0.0,104.6281,4.6906,1.3027
2018-01-03 22:30:00,,326.12,,1524.3666,,
2018-01-03 22:40:00,2.6733,330.72,0.0,54.5022,0.0,0.0859
2018-01-03 22:50:00,8.7124,332.58,483.9391,1886.5647,12.8332,1.6297
2018-01-03 23:00:00,7.471,331.09,246.0582,1189.5448,10.1767,1.6756
2018-01-03 23:10:00,13.6296,330.97,1981.5455,7222.7484,16.4614,3.6937
2018-01-03 23:20:00,6.5229,332.11,131.3165,791.7182,8.7135,1.6354
2018-01-03 23:30:00,3.7048,327.16,38.9572,145.0588,4.8205,0.6821
2018-01-03 23:40:00,4.0844,325.2,1.6289,194.3709,5.2293,0.5209
2018-01-03 23:50:00,11.2492,325.88,1550.2949,4060.8457,15.8131,2.197
2018-01-04 00:00:00,9.3453,331.46,742.9338,2328.2399,13.3395,1.7027
2018-01-04 00:10:00,3.4367,335.7,0.0,115.7914,4.8216,0.1712
2018-01-04 00:20:00,3.1474,332.07,48.6162,88.9403,3.9907,0.6173
2018-01-04 00:30:00,10.3569,328.91,1072.4683,3169.0917,14.3587,1.9458
2018-01-04 00:40:00,2.9387,334.18,0.0,72.394,0.2524,0.6225
2018-01-04 00:50:00,12.1817,330.76,2014.3471,5156.6963,16.6974,0.1303
2018-01-04 01:00:00,10.4654,326.72,1110.455,3269.8092,14.4121,2.1415
2018-01-04 01:10:00,3.1097,321.35,15.8371,85.7825,3.8994,1.3463
2018-01-04 01:20:00,3.1723,319.73,10.8039,91.0708,4.3144,0.2596
2018-01-04 01:30:00,18.55,325.31,2025.2659,18208.8617,16.5892,16.3945
2018-01-04 01:40:00,6.7633,327.9,122.0655,882.5334,9.4427,1.4485
2018-01-04 01:50:00,6.7253,327.86,114.0768,867.7242,9.5583,1.3649
2018-01-04 02:00:00,12.2001,332.68,1986.7353,5180.1644,16.7153,0.4929
2018-01-04 02:10:00,15.758,338.33,2015.0079,11162.3774,16.8554,9.4185
2018-01-04 02:20:00,18.6626,336.76,1987.0741,18542.5604,16.9416,16.5277
2018-01-04 02:30:00,11.2429,331.96,1509.9548,4054.0423,15.3711,2.7525
2018-01-04 02:40:00,6.8592,328.02,167.91,920.592,10.1687,1.4959
2018-01-04 02:50:00,3.1833,325.53,21.1108,92.0183,4.2342,0.4497
2018-01-04 03:00:00,11.8078,325.3,1876.2594,4696.2764,16.6858,2.7249
2018-01-04 03:10:00,8.9567,330.38,554.122,2049.7592,12.1987,1.5742
2018-01-04 03:20:00,7.4933,333.09,189.3592,1200.2539,10.5237,1.1582
2018-01-04 03:30:00,14.5263,330.5,1978.5226,8744.1737,16.844,6.1894
2018-01-04 03:40:00,3.7144,332.27,29.0302,146.1914,5.6979,1.1732
2018-01-04 03:50:00,8.2299,334.16,423.0025,1590.1517,11.4521,1.3107
2018-01-04 04:00:00,1.3141,330.06,0.0,6.4736,0.3898,0.177
2018-01-04 04:10:00,8.1482,328.54,375.2567,1543.2609,11.4946,1.4544
2018-01-04 04:20:00,2.7497,322.54,0.0,59.3084,0.5556,0.8069
2018-01-04 04:30:00,3.9209,324.04,0.0,171.9462,4.9552,0.4616
2018-01-04 04:40:00,3.9001,323.14,6.2318,169.2368,5.6049,0.9691
2018-01-04 04:50:00,10.2496,323.18,1028.198,3071.6961,13.5476,1.6497
2018-01-04 05:00:00,11.8756,326.34,1923.964,4777.6716,16.6084,2.703
2018-01-04 05:10:00,9.687,329.8,781.4031,2593.0781,13.8681,2.1048
2018-01-04 05:20:00,17.6438,332.69,2016.9093,15668.6329,17.2337,14.3297
2018-01-04 05:30:00,7.2995,335.57,251.2588,1109.4945,10.4408,1.514
2018-01-04 05:40:00,6.2719,335.43,41.2719,703.795,8.6935,0.9345
2018-01-04 05:50:00,14.1953,335.14,1978.504,8159.9682,16.9635,5.7269
2018-01-04 06:00:00,5.6567,339.54,34.8227,516.3587,8.6744,1.3078
2018-01-04 06:10:00,18.1832,338.35,2035.144,17150.0468,16.8226,15.2295
2018-01-04 06:20:00,1.4271,333.86,0.0,8.2905,0.2883,0.0
2018-01-04 06:30:00,18.6749,328.16,1974.0302,18579.0877,16.6712,16.7079
2018-01-04 06:40:00,,330.98,,47.6923,,
2018-01-04 06:50:00,15.172,330.6,2018.8445,9962.7057,17.0718,8.1491
2018-01-04 07:00:00,9.5095,333.92,799.9774,2453.128,13.1301,1.7143
2018-01-04 07:10:00,22.4342,330.19,2008.5191,32209.4589,17.0332,26.2011
2018-01-04 07:20:00,3.3721,329.33,0.0,109.3821,4.9684,0.9687
2018-01-04 07:30:00,9.8312,330.17,865.1495,2710.6157,13.9856,1.3426
2018-01-04 07:40:00,19.111,335.77,2044.4595,19911.4721,16.7877,17.0788
2018-01-04 07:50:00,9.4534,333.65,767.5285,2409.977,13.6035,1.9442
2018-01-04 08:00:00,11.0545,336.93,1417.0612,3853.6481,15.1959,2.2964
2018-01-04 08:10:00,12.0039,336.39,1977.3777,4934.2747,16.8029,0.0
2018-01-04 08:20:00,8.8342,335.18,551.2782,1966.756,12.4013,1.323
2018-01-04 08:30:00,11.0294,338.38,1397.8375,3827.4448,15.7926,2.7525
2018-01-04 08:40:00,10.4539,343.0,1114.2271,3258.9935,14.3455,2.1108
2018-01-04 08:50:00,16.242,343.43,1979.1999,12222.8529,16.8723,10.6385
2018-01-04 09:00:00,2.8043,336.51,55.1294,62.9128,0.0,0.4112
2018-01-04 09:10:00,6.8318,334.2,151.425,909.5953,9.5973,1.3211
2018-01-04 09:20:00,18.6475,332.54,2008.8318,18497.3965,16.9177,16.5365
2018-01-04 09:30:00,16.218,334.7,1985.7849,12168.6207,16.4165,10.9568
2018-01-04 09:40:00,9.0222,330.27,590.8493,2095.0585,13.0104,2.5492
2018-01-04 09:50:00,11.1442,330.45,1437.6144,3948.2128,15.7303,1.9921
2018-01-04 10:00:00,6.8855,330.82,161.5207,931.2233,9.3821,1.7046
2018-01-04 10:10:00,5.6272,332.13,86.912,508.3164,7.7758,1.6092
2018-01-04 10:20:00,9.2573,335.47,696.3128,2263.134,13.4085,1.6031
2018-01-04 10:30:00,7.8703,331.48,313.0521,1390.6752,11.1432,1.4055
2018-01-04 10:40:00,10.8094,330.47,1331.1536,3602.9596,14.8437,1.8032
2018-01-04 10:50:00,3.6606,329.03,36.6595,139.9266,4.8898,0.5542
2018-01-04 11:00:00,20.9051,328.06,1972.967,26061.971,16.9874,22.0025
2018-01-04 11:10:00,22.4417,326.81,2018.5561,32241.5736,17.0234,26.0381
2018-01-04 11:20:00,12.5747,327.12,1960.9881,5672.0649,16.9089,1.0539
2018-01-04 11:30:00,10.2747,330.21,1030.0616,3094.2598,14.2971,2.2355
2018-01-04 11:40:00,7.3754,327.33,257.6512,1144.4923,10.5685,1.7278
2018-01-04 11:50:00,14.6682,324.8,2022.1648,9002.8817,16.7064,6.5407
2018-01-04 12:00:00,12.4033,322.45,1996.0,5443.2624,16.5436,0.6871
2018-01-04 12:10:00,5.2954,326.35,40.3305,423.5998,7.8896,1.1198
2018-01-04 12:20:00,17.3591,325.16,1978.0217,14922.1961,16.9466,13.4789
2018-01-04 12:30:00,14.9036,324.02,2013.6292,9443.3932,16.5646,7.0462
2018-01-04 12:40:00,19.122,332.2,2024.8847,19945.771,16.8403,17.6798
2018-01-04 12:50:00,13.0624,330.6,1958.9576,6357.9988,16.8082,2.5167
2018-01-04 13:00:00,11.3192,327.47,1539.7219,4137.1076,15.7419,2.502
2018-01-04 13:10:00,8.7668,321.99,521.4021,1922.067,12.3435,1.8124
2018-01-04 13:20:00,18.1911,327.88,2034.1857,17172.3556,16.5214,14.9297
2018-01-04 13:30:00,15.9115,331.38,1954.5012,11491.7635,17.0621,10.4953
2018-01-04 13:40:00,2.8654,331.01,1.0956,67.114,0.0,0.4429
2018-01-04 13:50:00,2.2325,328.81,0.0,31.7407,0.0,0.6726
2018-01-04 14:00:00,8.1624,330.59,319.8686,1551.35,11.359,1.6512
2018-01-04 14:10:00,14.4665,329.89,2031.8887,8636.653,16.6152,6.0157
2018-01-04 14:20:00,22.426,332.16,2018.9314,32174.0425,15.9029,26.3517
2018-01-04 14:30:00,5.0327,328.08,58.8788,363.6161,6.999,1.5482
2018-01-04 14:40:00,10.9512,328.02,1345.267,3746.5799,15.6427,1.8545
2018-01-04 14:50:00,8.2182,325.24,362.0784,1583.3517,11.4731,1.4087
2018-01-04 15:00:00,19.9984,323.91,1997.8474,22816.0545,17.0124,20.4601
2018-01-04 15:10:00,14.9448,320.63,2007.746,9521.772,16.8025,7.9826
2018-01-04 15:20:00,14.8571,322.22,2007.1417,9355.2932,16.6631,7.255
2018-01-04 15:30:00,9.184,318.83,615.7331,2209.7454,12.6381,2.2416
2018-01-04 15:40:00,8.5176,323.68,479.441,1762.7846,11.5398,1.5617
2018-01-04 15:50:00,6.7325,323.83,111.0157,870.5122,9.7032,0.8464
2018-01-04 16:00:00,3.041,320.98,6.8653,80.2222,4.4766,0.5877
2018-01-04 16:10:00,15.2011,319.54,1989.2562,10020.1798,16.7165,8.4315
2018-01-04 16:20:00,14.0268,319.49,2029.3242,7872.698,16.1927,4.8506
2018-01-04 16:30:00,28.8208,326.35,48.2734,68292.0755,0.1416,30.0
2018-01-04 16:40:00,24.457,329.59,2008.1453,41731.0634,16.5286,30.0
2018-01-04 16:50:00,10.0823,321.34,1002.9741,2923.7279,14.1585,2.0686
2018-01-04 17:00:00,12.8922,320.61,1954.82,6112.7235,16.3376,3.0922
2018-01-04 17:10:00,17.5723,317.73,1998.4558,15478.8439,16.8276,13.8851
2018-01-04 17:20:00,14.4901,312.42,1970.4767,8678.9038,16.7606,5.8351
2018-01-04 17:30:00,6.1168,318.77,59.0355,652.8613,7.8406,1.1252
2018-01-04 17:40:00,8.5838,318.43,461.9134,1804.2553,12.5028,1.8299
2018-01-04 17:50:00,4.4093,316.78,31.3244,244.5436,6.0753,0.6819
2018-01-04 18:00:00,17.6155,322.92,1965.7726,15593.1749,16.7222,13.8328
2018-01-04 18:10:00,10.23,324.51,1055.0495,3054.1027,14.4825,2.1902
2018-01-04 18:20:00,5.7225,322.97,46.9616,534.5878,7.9964,1.4009
2018-01-04 18:30:00,11.0941,324.33,1435.0808,3895.1997,15.641,2.3079
2018-01-04 18:40:00,10.3825,329.59,1094.8243,3192.6808,14.1922,2.064
2018-01-04 18:50:00,7.2992,328.23,182.9654,1109.3564,10.1762,1.289
2018-01-04 19:00:00,3.9333,329.06,0.0,173.5856,4.9338,0.5724
2018-01-04 19:10:00,10.8053,333.18,1328.532,3598.8031,15.0561,2.0831
2018-01-04 19:20:00,8.9442,330.86,565.5609,2041.1335,12.9554,1.412
2018-01-04 19:30:00,12.2967,334.43,2024.9983,5304.1854,16.3482,0.5632
2018-01-04 19:40:00,8.9425,336.25,589.2259,2039.9948,12.4143,1.881
2018-01-04 19:50:00,13.8149,341.4,2029.0512,7521.3663,16.1628,4.1909
2018-01-04 20:00:00,9.0816,335.6,594.0249,2136.6929,12.7167,1.196
2018-01-04 20:10:00,9.1856,332.41,673.0264,2210.9321,12.9997,1.6984
2018-01-04 20:20:00,14.0384,329.58,2009.919,7892.2549,16.915,4.7367
2018-01-04 20:30:00,7.4331,327.56,238.3346,1171.5423,10.2258,1.3276
2018-01-04 20:40:00,4.1574,328.33,0.0,204.9785,5.1771,1.0859
2018-01-04 20:50:00,2.0138,335.54,0.0,23.2969,0.0,0.6549
2018-01-04 21:00:00,11.4651,331.99,1672.8683,4299.1465,16.428,2.276
2018-01-04 21:10:00,9.6744,330.07,802.3751,2582.9857,13.8078,2.1083
2018-01-04 21:20:00,10.7359,333.99,1276.7414,3529.9443,15.0029,2.7377
2018-01-04 21:30:00,5.1264,334.72,21.9814,384.3187,7.2257,0.949
2018-01-04 21:40:00,4.1016,340.33,0.0,196.8337,5.4339,0.5295
2018-01-04 21:50:00,1.4397,339.64,30.3534,8.5127,0.3872,0.4888
2018-01-04 22:00:00,6.5863,338.81,78.3694,815.0212,9.005,1.1661
2018-01-04 22:10:00,9.1575,342.05,640.1989,2190.6897,12.9517,1.5063
2018-01-04 22:20:00,7.0282,340.31,166.9882,990.3182,9.441,1.331
2018-01-04 22:30:00,7.5048,337.93,210.3131,1205.7819,10.4533,1.6191
2018-01-04 22:40:00,14.2142,338.07,1978.7022,8192.5892,17.1745,5.6444
2018-01-04 22:50:00,6.5613,335.66,96.982,805.8064,8.9018,0.897
2018-01-04 23:00:00,8.2274,336.09,394.2345,1588.7055,11.7432,1.775
2018-01-04 23:10:00,11.5813,337.24,1725.0668,4431.2498,15.8896,1.8781
2018-01-04 23:20:00,6.9961,341.76,183.7201,976.8508,9.524,1.0118
2018-01-04 23:30:00,9.4256,337.03,755.3193,2388.8136,13.1932,2.2871
2018-01-04 23:40:00,13.0273,343.28,2014.3772,6306.9447,17.0915,2.052
2018-01-04 23:50:00,15.6913,341.57,2004.7848,11021.0875,16.7105,8.5066
2018-01-05 00:00:00,4.1189,348.03,0.0,199.3423,5.9521,0.9555
2018-01-05 00:10:00,14.6957,346.76,2044.4533,9053.6122,17.1432,6.5592
2018-01-05 00:20:00,7.9584,346.09,345.9518,1437.8804,10.9104,1.4742
2018-01-05 00:30:00,5.485,349.18,65.0998,470.7394,7.2214,1.5429
2018-01-05 00:40:00,7.6135,344.18,271.079,1258.9345,10.5522,1.8426
2018-01-05 00:50:00,17.6619,341.11,2044.323,15716.8455,17.1819,14.4352
2018-01-05 01:00:00,7.9938,336.59,370.6639,1457.1681,10.9475,1.6072
2018-01-05 01:10:00,6.2771,340.14,124.128,705.5438,9.0924,1.4093
2018-01-05 01:20:00,9.5502,341.64,746.6693,2484.752,13.2915,1.7648
2018-01-05 01:30:00,5.2992,345.31,9.2188,424.4974,7.9457,0.8774
2018-01-05 01:40:00,3.006,345.62,35.8103,77.482,4.882,0.5995
2018-01-05 01:50:00,3.8755,341.87,31.9589,166.0441,5.7351,0.9572
2018-01-05 02:00:00,3.9059,341.71,27.7474,169.9929,4.9743,1.2467
2018-01-05 02:10:00,4.2474,340.93,0.0,218.5852,5.2254,1.1712
2018-01-05 02:20:00,4.0633,338.0,0.0,191.3828,5.707,1.0141
2018-01-05 02:30:00,9.7454,338.55,834.3143,2640.2463,13.9155,1.9143
2018-01-05 02:40:00,4.6464,339.25,53.9868,286.1643,6.6553,0.8508
2018-01-05 02:50:00,6.5281,340.02,124.3324,793.6107,8.9222,1.3742
2018-01-05 03:00:00,14.2398,341.85,1959.961,8236.9755,16.3542,5.6527
2018-01-05 03:10:00,8.0209,341.13,302.6435,1472.0519,11.5082,1.2831
2018-01-05 03:20:00,10.2479,343.34,1030.9826,3070.1675,14.9047,1.9367
2018-01-05 03:30:00,4.6009,341.13,7.9028,277.8328,6.2403,0.9286
2018-01-05 03:40:00,4.862,343.56,48.2666,327.8747,7.0544,1.1654
2018-01-05 03:50:00,2.3148,345.59,0.0,35.3816,0.7809,0.4438
2018-01-05 04:00:00,4.657,350.01,0.0,288.1258,6.4629,1.5088
2018-01-05 04:10:00,6.0288,352.37,65.4643,625.09,8.3895,1.0226
2018-01-05 04:20:00,4.7672,353.9,0.0,309.0548,6.842,1.0267
2018-01-05 04:30:00,3.4045,357.65,0.0,112.5643,4.681,0.6439
2018-01-05 04:40:00,3.9464,357.33,0.0,175.3351,5.9268,0.9137
2018-01-05 04:50:00,8.0545,352.71,354.5885,1490.6334,11.1551,1.6136
2018-01-05 05:00:00,5.2828,355.11,49.3456,420.572,7.3866,0.9638
2018-01-05 05:10:00,7.1734,351.49,207.9635,1052.9899,9.61,1.6016
2018-01-05 05:20:00,8.7426,354.32,533.7541,1906.252,12.169,1.5031
2018-01-05 05:30:00,11.0525,348.88,1472.5552,3851.4936,15.1712,1.8162
2018-01-05 05:40:00,2.3831,352.2,28.0414,38.6089,0.1038,0.7646
2018-01-05 05:50:00,12.7536,358.24,1976.9672,5917.6627,16.3007,1.8906
2018-01-05 06:00:00,10.4997,359.01,1159.5299,3302.0009,14.9935,2.552
2018-01-05 06:10:00,3.4474,357.22,10.021,116.8806,4.5651,0.6917
2018-01-05 06:20:00,14.6854,357.12,1996.9968,9034.5349,17.3352,6.2778
2018-01-05 06:30:00,16.1138,359.16,1972.1085,11935.6369,17.2112,10.4113
2018-01-05 06:40:00,3.0044,0.84,16.3799,77.3611,4.3668,0.0631
2018-01-05 06:50:00,6.3251,357.67,92.4212,721.8643,8.3938,0.7828
2018-01-05 07:00:00,13.5614,2.54,2024.8016,7114.9138,16.6116,3.9098
2018-01-05 07:10:00,12.5322,359.91,1992.4074,5614.7634,16.5311,1.3913
2018-01-05 07:20:00,5.2567,356.88,22.1041,414.3722,7.128,1.0915
2018-01-05 07:30:00,5.605,354.84,0.0,502.3124,8.32,0.8929
2018-01-05 07:40:00,7.6285,355.67,268.4211,1266.3749,10.6341,1.2875
2018-01-05 07:50:00,8.9806,356.4,567.6661,2066.1937,12.3755,2.6053
2018-01-05 08:00:00,10.894,355.68,1351.5695,3688.1815,15.0272,1.8401
2018-01-05 08:10:00,7.7888,357.56,284.8046,1347.9244,10.7448,1.3167
2018-01-05 08:20:00,8.9237,356.76,635.3452,2027.1565,12.653,2.2204
2018-01-05 08:30:00,12.8136,356.27,1999.3065,6001.5386,16.3119,1.7926
2018-01-05 08:40:00,2.4877,354.89,0.0,43.9164,0.0295,0.4196
2018-01-05 08:50:00,6.3227,355.64,133.1106,721.0327,8.9788,1.2773
2018-01-05 09:00:00,12.5049,353.33,1994.6498,5578.2334,16.2794,1.1591
2018-01-05 09:10:00,16.3569,352.47,1986.3773,12483.9567,16.3747,11.2369
2018-01-05 09:20:00,9.7136,353.82,837.6668,2614.4819,13.5847,2.2465
2018-01-05 09:30:00,9.9727,358.17,958.6612,2829.3963,14.3941,2.228
2018-01-05 09:40:00,4.2007,351.38,9.7801,211.4567,6.2418,1.2769
2018-01-05 09:50:00,8.9126,351.5,564.2105,2019.5733,12.295,1.7475
2018-01-05 10:00:00,10.1273,351.68,981.0584,2962.9814,14.601,2.4065
2018-01-05 10:10:00,6.406,348.6,83.1675,749.9075,8.8725,1.4222
2018-01-05 10:20:00,6.7708,346.18,92.9683,885.4502,9.3806,1.082
2018-01-05 10:30:00,8.1658,342.58,373.3152,1553.2595,11.4603,1.7813
2018-01-05 10:40:00,1.9496,345.8,0.0,21.14,0.2518,0.2585
2018-01-05 10:50:00,7.4642,340.43,238.9561,1186.3269,10.2672,1.0404
2018-01-05 11:00:00,6.022,337.12,35.3929,622.9901,8.3114,0.7521
2018-01-05 11:10:00,7.6031,334.56,328.7674,1253.8018,10.2699,1.2316
2018-01-05 11:20:00,4.5394,332.35,70.31,266.834,6.4604,1.3766
2018-01-05 11:30:00,16.604,331.88,2003.7101,13058.3974,17.08,10.6935
2018-01-05 11:40:00,11.035,329.93,1440.3889,3833.2995,15.7474,2.1274
2018-01-05 11:50:00,12.2678,329.38,1964.8491,5266.8718,16.39,0.8328
2018-01-05 12:00:00,14.1971,325.53,1949.607,8163.0069,16.6851,5.4491
2018-01-05 12:10:00,9.8083,320.37,887.5956,2691.7153,14.1052,1.8577
2018-01-05 12:20:00,3.9041,320.73,19.5262,169.7532,5.5354,0.5386
2018-01-05 12:30:00,10.3111,323.96,1086.3715,3127.2486,14.4457,2.505
2018-01-05 12:40:00,10.9768,323.99,1313.2174,3772.9228,15.3707,2.0598
2018-01-05 12:50:00,13.3882,323.46,1993.3246,6845.6523,16.9624,3.1021
2018-01-05 13:00:00,8.9288,322.99,622.59,2030.6147,12.5861,1.6377
2018-01-05 13:10:00,4.681,321.56,46.6323,292.601,6.3808,1.0164
